"glmImp" "rfIMP" "xgbImp" "stabImp" "varImp" "chiImp" "moyImp"
"ENGT_CT_BDF_SIREN_VAR12" 0 0.198495285467374 0.13701163724064 0.089474671167189 0.00369907769750042 1.98725292379229e-28 0.0714467785954505
"CATJUR_REF.5202" 0.316146275854897 0.000960467808705879 0 0 0.101169301159534 0.00601124350404058 0.0707145480545296
"RSS3_DENR" 0 0.0997627228255184 0.321601759107747 0 0.00129755625169796 0.00122045952556328 0.0706470829517545
"COT_BDF_ENTREP.3++" 0 0 0 0 0.249800743603787 0.149881883255112 0.0666137711431499
"COT_BDF_ENTREP.3++.1" 0 0 0 0 0.249800743603787 0.149881883255112 0.0666137711431499
"RR9_DENR" 0 0.343460324435615 0 0 0.0202798299131865 0.0336064002140802 0.0662244257604803
"COD_ACT_REF.3.1" 0 0.00742198826189157 0 0 0.388502192439632 7.94199730201828e-29 0.0659873634502538
"RSS4_NUMR" 0 0.288389335439148 0 0 0.0148713801571768 0.0879344211756506 0.0651991894619959
"COD_ACT_REF.3" 0 0.00264059313874956 0 0 0.388502192439632 7.94199730201828e-29 0.0651904642630635
"CATJUR_REF.5720.1" 0.000239548674921875 0.00892023157029643 0 0 0.33343323587272 0.0473917510362285 0.0649974611923612
"RSS8_DENR" 0 0.286722485307026 0 0 0.0148713801571768 0.0879344211756506 0.0649213811066423
"RSS12_NUMR" 0 0.156635008432135 0.222667162408519 0 0.0017727136701574 0.00183082769382525 0.0638176187007727
"COD_ACT_REF.21.1" 0 0.00318529270503961 0 0 0.299410020509612 0.0485768382524376 0.0585286919111815
"RR8_NUMR" 0 0.145227096866373 0.166042709964823 0 0.0170226552900614 0.0153558062048956 0.0572747113876923
"RRF4_NUMR" 0 0.070892022822824 0.143323841664024 0 0.0660854040323277 0.0600739281774219 0.0567291994494329
"RSS12_DENR" 0 0.0406578449289727 0.203512888256944 0 0.0275418150558134 0.0623026495597046 0.0556691996335724
"CATJUR_REF.5410" 0.239030814956727 0 0 0 0.0900105066252987 0.00268686868322354 0.0552880317108748
"RR12_DENR" 0 0.307954282275652 0 0 0.00312368247370712 0.0201848857292181 0.0552104750797629
"RRF3_DENR" 0 0.199968119783811 0 0 0.0148713801571768 0.0879344211756506 0.0504623201861063
"RATIO_EP_ENGT" 0 0.181727830843731 0.113835319670928 0 0.00161903252950433 0.00244128816031317 0.0499372452007461
"COD_ACT_REF.16" 0 0.00241249745313747 0.0389280586851305 0 0.244362694494058 0.000124069158448231 0.0476378866317958
"RSS6_DENR" 0 0.125143300064368 0 0 0.112386274666503 0.0388586744002019 0.0460647081885121
"RR1_DENR" 0 0.124712016309683 0 0 0.112386274666503 0.0388586744002019 0.0459928275627314
"CATJUR_REF.Autr.1" 0 0.00213255740828199 0 0 0.254328524857522 0.01402083079691 0.0450803188437857
"RR3_DENR" 0 0.118902730888366 0 0 0.112386274666503 0.0388586744002019 0.0450246133258452
"CATJUR_REF.Autr" 0 0.000643131030307768 0 0 0.254328524857522 0.01402083079691 0.0448320811141233
"RSS5_NUMR" 0 0.183685501954762 0 0 0.0216107083214295 0.0617063857168604 0.0445004326655087
"RRF2_DENR" 0 0.182126415662861 0 0 0.0216107083214295 0.0617063857168604 0.0442405849501918
"RRF4_DENR" 0 0.113237409862732 0 0 0.112386274666503 0.0388586744002019 0.0440803931549062
"RL10_DENR" 0 0.112682862615021 0 0 0.112386274666503 0.0388586744002019 0.0439879686136211
"RL4_DENR" 0 0.111893648233269 0 0 0.112386274666503 0.0388586744002019 0.043856432883329
"RL7_DENR" 0 0.107533646759629 0 0 0.112386274666503 0.0388586744002019 0.0431297659710557
"RRF1_NUMR" 0 0.234997607253384 0 0 0.00312368247370712 0.0201848857292181 0.0430510292427183
"CA_VAR_N1" 0 0.138454787393174 0.11648160737137 0 0.00147962272927028 0.00122045952556328 0.042939412836563
"RR4_DENR" 0 0.120864046559526 0 0 0.0938316811246482 0.0403213759947009 0.0425028506131458
"NB_CPTE_ORDINAIRE_SIREN" 0 0.0727117540547254 0.136058552163704 0 0.00321955176560201 0.0400619278342303 0.0420086309697103
"RATIO_EP_DETTEF" 0 0.130264197693001 0.115665514336187 0 0.00258228397635272 0.00244128816031317 0.0418255473609757
"RR6_DENR" 0 0.0974676073673284 0 0 0.112386274666503 0.0388586744002019 0.0414520927390056
"RL5_DENR" 0 0.0970331625563058 0 0 0.112386274666503 0.0388586744002019 0.0413796852705018
"RR5_DENR" 0 0.0963646879655767 0 0 0.112386274666503 0.0388586744002019 0.0412682728387137
"COD_ACT_REF.16.1" 0 0.00302378858104213 0 0 0.244362694494058 0.000124069158448231 0.0412517587055915
"RL8_DENR" 0 0.113231802566682 0 0 0.0938316811246482 0.0403213759947009 0.0412308099476718
"RR13_DENR" 0 0.0918628100591665 0 0 0.112386274666503 0.0388586744002019 0.040517959854312
"CATJUR_REF.5485" 0 0 0.0798890857269644 0 0.153892806357246 0.00316551146825651 0.0394912339254111
"RRF1_DENR" 0 0.153445322248107 0 0 0.0216107083214295 0.0617063857168604 0.0394604027143995
"RSS11_NUMR" 0 0.199290456558103 0 0 0.016557758439059 0.0170893085572761 0.0388229205924063
"RSS13_NUMR" 0 0.180600609161589 0 0 0.0103174130154251 0.0262756181726391 0.0361989400582755
"COD_ACT_REF.11.1" 0 0.0027589654339387 0 0 0.213449995249006 3.2299323651111e-05 0.0360402100010993
"COD_ACT_REF.11" 0 0.00189461166215356 0 0 0.213449995249006 3.2299323651111e-05 0.0358961510391351
"RATIO_AUTO_ENGT" 0 0.0953471532687034 0.106078564569415 0 0.00107208999834635 1.98725292379229e-28 0.0337496346394109
"CATJUR_REF.5510" 0 0.00140942412192576 0.0726443453318469 0 0.113234794151848 0.0103649196963818 0.0329422472170004
"RSS2_DENR" 0 0.147312068058792 0 0 0.0260699817465889 0.0125673652223916 0.0309915691712954
"PERIMETRE.4.1" 0 0.00128766707456239 0 0 0.12805150766821 0.037834556902485 0.0278622886075429
"CATJUR_REF.5485.1" 0 0.00120027734612411 0 0 0.153892806357246 0.00316551146825651 0.0263764325286044
"COD_ACT_REF.14" 0 0 0 0 0.128976338667692 0.0174450463256646 0.0244035641655594
"COD_ACT_REF.14.1" 0 0 0 0 0.128976338667692 0.0174450463256646 0.0244035641655594
"CATJUR_REF.5510.1" 0 0.00610163898182015 0 0 0.113234794151848 0.0103649196963818 0.0216168921383417
"NB_REVOLVING_SIREN" 0 0.000893546307782589 0 0 0.117823106346599 0.00768670230718666 0.0210672258269281
"CATJUR_REF.5202.1" 0 0.00119295561687799 0 0 0.101169301159534 0.00601124350404058 0.018062250046742
"CATJUR_REF.5699.1" 0 0.00129135435470104 0 0 0.0993109298296601 4.57591013448193e-07 0.0167671236292291
"CATJUR_REF.5699" 0 0 0 0 0.0993109298296601 4.57591013448193e-07 0.0165518979034456
"COD_ALLUR_CAV_CLI.00002.1" 0 0.00135759739401587 0 0 0.0974519873961202 1.74768663108247e-05 0.0164711769427411
"COD_ALLUR_CAV_CLI.00002" 0 0 0 0 0.0974519873961202 1.74768663108247e-05 0.0162449107104052
"CATJUR_REF.5410.1" 0.000582691676507216 0.00307774691515599 0 0 0.0900105066252987 0.00268686868322354 0.0160596356500309
"TOP_LBO_REF_AC.1" 0 0.00474399734547028 0 0 0.0741670201050351 0.00881961518308359 0.0146217721055982
"TOP_LBO_REF_AC.0.1" 0 0.0018674698092766 0 0 0.0741670201050351 0.00881961518308359 0.0141423508495659
"NB_AUTRES_CRDT_SIREN" 0.0700878004427 0 0 0 0.00614482651689873 0.00855097383694439 0.0141306001327572
"TOP_LBO_REF_AC.0" 0 0 0 0 0.0741670201050351 0.00881961518308359 0.0138311058813531
"TOP_LBO_REF_AC.1.1" 0 0 0 0 0.0741670201050351 0.00881961518308359 0.0138311058813531
"RSS14_NUMR" 0 0.0656718659695984 0 0 0.00129755625169796 0.00122045952556328 0.0113649802911433
"NB_PRET_REST_SIREN" 0 0 0 0 0.00590459129188339 0.04580591373231 0.00861841750403224
"NB_PRET_HABITAT_SIREN" 0 0 0 0 0.0019494252162048 0.00305184094596428 0.000833544360361513
"NB_CPTE_A_TERME_SIREN" 0 0 0 0 0.00212861666191818 0.00183082769382525 0.000659907392623904
"CATJUR_REF." 0 0 0 0 0.000944391300049868 1.98725292379229e-28 0.000157398550008311
